  0.9979044E+00  0.9986773E+00  0.9991652E+00  0.9994732E+00  0.9996675E+00
  0.9997903E+00  0.9998676E+00  0.9999165E+00  0.9999473E+00  0.9999667E+00
  0.9999790E+00  0.9999868E+00  0.9999917E+00  0.9999948E+00  0.9999967E+00
  0.9999979E+00  0.9999987E+00  0.9999992E+00  0.9999995E+00  0.9999996E+00
  0.9999998E+00  0.9999999E+00  0.9999999E+00  0.9999999E+00  0.9999999E+00
  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.7677944E-03
  0.3043399E-01  0.1169667E+00  0.2499128E+00  0.4042769E+00  0.5547019E+00
  0.6835665E+00  0.7837104E+00  0.8562042E+00  0.9061747E+00  0.9395241E+00
  0.9613240E+00  0.9753883E+00  0.9843874E+00  0.9901156E+00  0.9937500E+00
  0.9960513E+00  0.9975064E+00  0.9984258E+00  0.9990064E+00  0.9993730E+00
  0.9996043E+00  0.9997503E+00  0.9998425E+00  0.9999006E+00  0.9999373E+00
  0.9999604E+00  0.9999750E+00  0.9999843E+00  0.9999900E+00  0.9999937E+00
  0.9999961E+00  0.9999975E+00  0.9999985E+00  0.9999990E+00  0.9999993E+00
  0.9999996E+00  0.9999998E+00  0.9999998E+00  0.9999999E+00  0.9999999E+00
  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.3225175E-02  0.3926848E-01  0.1238846E+00  0.2492640E+00  0.3968508E+00
  0.5446206E+00  0.6743954E+00  0.7769201E+00  0.8517225E+00  0.9033828E+00
  0.9378229E+00  0.9602901E+00  0.9747564E+00  0.9839981E+00  0.9898741E+00
  0.9935994E+00  0.9959569E+00  0.9974471E+00  0.9983885E+00  0.9989830E+00
  0.9993582E+00  0.9995950E+00  0.9997444E+00  0.9998388E+00  0.9998983E+00
  0.9999358E+00  0.9999595E+00  0.9999744E+00  0.9999838E+00  0.9999898E+00
  0.9999936E+00  0.9999959E+00  0.9999974E+00  0.9999984E+00  0.9999990E+00
  0.9999993E+00  0.9999996E+00  0.9999998E+00  0.9999998E+00  0.9999999E+00
  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.8919236E-02  0.5436471E-01  0.1435626E+00  0.2692304E+00
  0.4150550E+00  0.5603038E+00  0.6871297E+00  0.7865239E+00  0.8584665E+00
  0.9078750E+00  0.9407223E+00  0.9621323E+00  0.9759192E+00  0.9847306E+00
  0.9903354E+00  0.9938900E+00  0.9961400E+00  0.9975626E+00  0.9984613E+00
  0.9990289E+00  0.9993871E+00  0.9996133E+00  0.9997560E+00  0.9998460E+00
  0.9999028E+00  0.9999387E+00  0.9999613E+00  0.9999756E+00  0.9999846E+00
  0.9999903E+00  0.9999939E+00  0.9999961E+00  0.9999976E+00  0.9999985E+00
  0.9999990E+00  0.9999994E+00  0.9999996E+00  0.9999998E+00  0.9999998E+00
  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.4781950E-03  0.1880961E-01  0.7414027E-01  0.1685676E+00
  0.2940562E+00  0.4346645E+00  0.5711948E+00  0.6889293E+00  0.7820434E+00
  0.8514678E+00  0.9010121E+00  0.9351525E+00  0.9580447E+00  0.9730895E+00
  0.9828394E+00  0.9890985E+00  0.9930917E+00  0.9956291E+00  0.9972374E+00
  0.9982550E+00  0.9988982E+00  0.9993045E+00  0.9995611E+00  0.9997230E+00
  0.9998252E+00  0.9998897E+00  0.9999304E+00  0.9999561E+00  0.9999723E+00
  0.9999825E+00  0.9999890E+00  0.9999930E+00  0.9999956E+00  0.9999973E+00
  0.9999983E+00  0.9999989E+00  0.9999993E+00  0.9999996E+00  0.9999997E+00
  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.3812019E-02  0.3272086E-01  0.9641176E-01
  0.1933935E+00  0.3142427E+00  0.4440131E+00  0.5683895E+00  0.6784817E+00
  0.7698059E+00  0.8409120E+00  0.8931774E+00  0.9297812E+00  0.9544820E+00
  0.9707718E+00  0.9813491E+00  0.9881470E+00  0.9924870E+00  0.9952458E+00
  0.9969948E+00  0.9981017E+00  0.9988014E+00  0.9992433E+00  0.9995224E+00
  0.9996986E+00  0.9998098E+00  0.9998800E+00  0.9999243E+00  0.9999522E+00
  0.9999698E+00  0.9999810E+00  0.9999880E+00  0.9999924E+00  0.9999952E+00
  0.9999970E+00  0.9999981E+00  0.9999988E+00  0.9999992E+00  0.9999995E+00
  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1147403E-01  0.5160853E-01
  0.1235145E+00  0.2226706E+00  0.3389808E+00  0.4612342E+00  0.5801624E+00
  0.6875480E+00  0.7773156E+00  0.8468360E+00  0.8973826E+00  0.9325706E+00
  0.9562962E+00  0.9719377E+00  0.9820929E+00  0.9886195E+00  0.9927863E+00
  0.9954352E+00  0.9971145E+00  0.9981772E+00  0.9988490E+00  0.9992735E+00
  0.9995415E+00  0.9997106E+00  0.9998174E+00  0.9998848E+00  0.9999273E+00
  0.9999541E+00  0.9999710E+00  0.9999818E+00  0.9999885E+00  0.9999927E+00
  0.9999954E+00  0.9999971E+00  0.9999982E+00  0.9999989E+00  0.9999993E+00
  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2018241E-02  0.2562269E-01
  0.7934331E-01  0.1620947E+00  0.2671637E+00  0.3860073E+00  0.5099661E+00
  0.6294129E+00  0.7357133E+00  0.8227167E+00  0.8892782E+00  0.9377478E+00
  0.9717997E+00  0.9934533E+00  0.9946269E+00  0.9951410E+00  0.9953665E+00
  0.9957394E+00  0.9970040E+00  0.9980294E+00  0.9987305E+00  0.9991897E+00
  0.9994853E+00  0.9996739E+00  0.9997937E+00  0.9998696E+00  0.9999177E+00
  0.9999480E+00  0.9999672E+00  0.9999793E+00  0.9999869E+00  0.9999918E+00
  0.9999948E+00  0.9999967E+00  0.9999979E+00  0.9999987E+00  0.9999992E+00
  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.9035026E-02
  0.4559546E-01  0.1106280E+00  0.2000335E+00  0.3074872E+00  0.4256262E+00
  0.5454504E+00  0.6581751E+00  0.7561905E+00  0.8167390E+00  0.8730130E+00
  0.9149434E+00  0.9441355E+00  0.9638045E+00  0.9767642E+00  0.9851751E+00
  0.9905792E+00  0.9940289E+00  0.9962217E+00  0.9976117E+00  0.9984913E+00
  0.9990474E+00  0.9993986E+00  0.9996205E+00  0.9997605E+00  0.9998488E+00
  0.9999046E+00  0.9999398E+00  0.9999620E+00  0.9999760E+00  0.9999849E+00
  0.9999905E+00  0.9999940E+00  0.9999962E+00  0.9999976E+00  0.9999985E+00
  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2192009E-01  0.7160758E-01  0.1466035E+00  0.2420133E+00  0.3515447E+00
  0.4672885E+00  0.5813057E+00  0.6760156E+00  0.7620052E+00  0.8318440E+00
  0.8847615E+00  0.9229366E+00  0.9494100E+00  0.9672266E+00  0.9789617E+00
  0.9865771E+00  0.9914701E+00  0.9945935E+00  0.9965789E+00  0.9978375E+00
  0.9986340E+00  0.9991375E+00  0.9994555E+00  0.9996564E+00  0.9997832E+00
  0.9998631E+00  0.9999136E+00  0.9999455E+00  0.9999656E+00  0.9999783E+00
  0.9999863E+00  0.9999914E+00  0.9999946E+00  0.9999965E+00  0.9999979E+00
  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.4968347E-02  0.4098141E-01  0.1027985E+00  0.1864982E+00  0.2865175E+00
  0.3958944E+00  0.5077081E+00  0.6084871E+00  0.7033292E+00  0.7832723E+00
  0.8469762E+00  0.8951271E+00  0.9298488E+00  0.9539336E+00  0.9701495E+00
  0.9808343E+00  0.9877702E+00  0.9922276E+00  0.9950733E+00  0.9968824E+00
  0.9980292E+00  0.9987551E+00  0.9992139E+00  0.9995038E+00  0.9996868E+00
  0.9998024E+00  0.9998753E+00  0.9999213E+00  0.9999503E+00  0.9999686E+00
  0.9999802E+00  0.9999875E+00  0.9999921E+00  0.9999951E+00  0.9999968E+00
  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.1454552E-01  0.6407563E-01  0.1366594E+00  0.2271757E+00
  0.3292997E+00  0.4369045E+00  0.5397047E+00  0.6393744E+00  0.7272085E+00
  0.8008041E+00  0.8593336E+00  0.9035581E+00  0.9354604E+00  0.9576026E+00
  0.9725189E+00  0.9823520E+00  0.9887370E+00  0.9928414E+00  0.9954621E+00
  0.9971283E+00  0.9981847E+00  0.9988533E+00  0.9992759E+00  0.9995429E+00
  0.9997115E+00  0.9998180E+00  0.9998851E+00  0.9999275E+00  0.9999543E+00
  0.9999712E+00  0.9999818E+00  0.9999885E+00  0.9999927E+00  0.9999954E+00
  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.2508600E-01  0.8713071E-01  0.1685882E+00
  0.2634650E+00  0.3661013E+00  0.4683766E+00  0.5704723E+00  0.6640401E+00
  0.7460209E+00  0.8145381E+00  0.8689870E+00  0.9101354E+00  0.9398354E+00
  0.9604623E+00  0.9743655E+00  0.9835347E+00  0.9894905E+00  0.9933197E+00
  0.9957651E+00  0.9973199E+00  0.9983057E+00  0.9989297E+00  0.9993242E+00
  0.9995734E+00  0.9997308E+00  0.9998301E+00  0.9998928E+00  0.9999323E+00
  0.9999573E+00  0.9999731E+00  0.9999830E+00  0.9999893E+00  0.9999932E+00
  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2905079E-01  0.1023501E+00
  0.1908766E+00  0.2889338E+00  0.3900949E+00  0.4933404E+00  0.5915492E+00
  0.6808006E+00  0.7587425E+00  0.8237941E+00  0.8754768E+00  0.9145489E+00
  0.9427671E+00  0.9623767E+00  0.9756009E+00  0.9843255E+00  0.9899942E+00
  0.9936393E+00  0.9959675E+00  0.9974480E+00  0.9983867E+00  0.9989808E+00
  0.9993564E+00  0.9995937E+00  0.9997436E+00  0.9998382E+00  0.9998979E+00
  0.9999356E+00  0.9999593E+00  0.9999744E+00  0.9999838E+00  0.9999898E+00
  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.7931522E-01  0.1765040E+00  0.2798581E+00  0.3869698E+00  0.4925605E+00
  0.5913758E+00  0.6808116E+00  0.7587546E+00  0.8237582E+00  0.8754039E+00
  0.9144645E+00  0.9426904E+00  0.9623156E+00  0.9755564E+00  0.9842947E+00
  0.9899735E+00  0.9936258E+00  0.9959587E+00  0.9974424E+00  0.9983831E+00
  0.9989786E+00  0.9993550E+00  0.9995928E+00  0.9997430E+00  0.9998378E+00
  0.9998977E+00  0.9999354E+00  0.9999592E+00  0.9999743E+00  0.9999838E+00
  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3041042E-02  0.1552033E+00
  0.3017703E+00  0.4381261E+00  0.5612051E+00  0.6683288E+00  0.7576335E+00
  0.8285970E+00  0.8822906E+00  0.9211097E+00  0.9481129E+00  0.9663381E+00
  0.9783693E+00  0.9861895E+00  0.9912198E+00  0.9944332E+00  0.9964767E+00
  0.9977726E+00  0.9985929E+00  0.9991115E+00  0.9994391E+00  0.9996460E+00
  0.9997766E+00  0.9998590E+00  0.9999111E+00  0.9999439E+00  0.9999646E+00
  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
