  0.506690E-09  0.511715E-09  0.511715E-09  0.511715E-09  0.524605E-09
  0.538267E-09  0.552360E-09  0.588197E-09  0.639059E-09  0.703781E-09
  0.781332E-09  0.871515E-09  0.973387E-09  0.109089E-08  0.121798E-08
  0.135989E-08  0.151461E-08  0.168345E-08  0.186572E-08  0.206036E-08
  0.226816E-08  0.248868E-08  0.272246E-08  0.296916E-08  0.322867E-08
  0.350111E-08  0.378636E-08  0.408430E-08  0.439504E-08  0.471852E-08
  0.505463E-08  0.540340E-08  0.576479E-08  0.613874E-08  0.652526E-08
  0.692431E-08  0.733588E-08  0.775992E-08  0.819643E-08  0.864539E-08
  0.910678E-08  0.958058E-08  0.100668E-07  0.105654E-07  0.110763E-07
  0.115996E-07  0.121352E-07  0.126832E-07  0.132435E-07  0.138161E-07
  0.144010E-07  0.149981E-07  0.156076E-07  0.162292E-07  0.168631E-07
  0.175091E-07  0.181673E-07  0.188377E-07  0.195201E-07  0.202146E-07
  0.209210E-07  0.216393E-07  0.223693E-07  0.231111E-07  0.238644E-07
  0.246290E-07  0.254049E-07  0.261916E-07  0.269891E-07  0.277970E-07
  0.286149E-07  0.294425E-07  0.302795E-07  0.311253E-07  0.319796E-07
  0.328419E-07  0.337118E-07  0.345889E-07  0.354726E-07  0.363626E-07
  0.372584E-07  0.381596E-07  0.390659E-07  0.399768E-07  0.408920E-07
  0.418112E-07  0.427340E-07  0.436602E-07  0.445895E-07  0.455216E-07

  0.000000E+00  0.000000E+00  0.000000E+00  0.136745E-10  0.136745E-10
  0.120924E-09  0.130400E-09  0.139215E-09  0.139215E-09  0.159839E-09
  0.175879E-09  0.179964E-09  0.184046E-09  0.197745E-09  0.215840E-09
  0.248626E-09  0.291005E-09  0.344443E-09  0.419893E-09  0.504862E-09
  0.604476E-09  0.717146E-09  0.841179E-09  0.980768E-09  0.113202E-08
  0.129654E-08  0.147537E-08  0.166751E-08  0.187259E-08  0.209090E-08
  0.232223E-08  0.256673E-08  0.282433E-08  0.309487E-08  0.337850E-08
  0.367501E-08  0.398430E-08  0.430645E-08  0.464138E-08  0.498905E-08
  0.534942E-08  0.572245E-08  0.610812E-08  0.650640E-08  0.691725E-08
  0.734064E-08  0.777656E-08  0.822498E-08  0.868588E-08  0.915923E-08
  0.964502E-08  0.101432E-07  0.106538E-07  0.111768E-07  0.117122E-07
  0.122599E-07  0.128200E-07  0.133924E-07  0.139771E-07  0.145740E-07
  0.151833E-07  0.158048E-07  0.164385E-07  0.170845E-07  0.177426E-07
  0.184128E-07  0.190952E-07  0.197896E-07  0.204959E-07  0.212141E-07
  0.219441E-07  0.226859E-07  0.234391E-07  0.242037E-07  0.249795E-07
  0.257663E-07  0.265637E-07  0.273715E-07  0.281894E-07  0.290170E-07
  0.298539E-07  0.306998E-07  0.315540E-07  0.324164E-07  0.332863E-07
  0.341633E-07  0.350470E-07  0.359370E-07  0.368328E-07  0.377340E-07
  0.386402E-07  0.395511E-07  0.404664E-07  0.413855E-07  0.423084E-07
  0.432346E-07  0.441639E-07  0.450960E-07  0.460306E-07  0.469677E-07

  0.000000E+00  0.000000E+00  0.000000E+00  0.114517E-09  0.155009E-09
  0.157483E-09  0.157483E-09  0.162019E-09  0.162019E-09  0.171092E-09
  0.174690E-09  0.183573E-09  0.196025E-09  0.228618E-09  0.269007E-09
  0.323527E-09  0.391058E-09  0.474395E-09  0.566590E-09  0.672896E-09
  0.794763E-09  0.928093E-09  0.107497E-08  0.123685E-08  0.141126E-08
  0.159938E-08  0.180123E-08  0.201653E-08  0.224499E-08  0.248695E-08
  0.274206E-08  0.301037E-08  0.329183E-08  0.358638E-08  0.389387E-08
  0.421436E-08  0.454775E-08  0.489404E-08  0.525312E-08  0.562501E-08
  0.600961E-08  0.640692E-08  0.681688E-08  0.723945E-08  0.767463E-08
  0.812236E-08  0.858264E-08  0.905543E-08  0.954071E-08  0.100385E-07
  0.105486E-07  0.110712E-07  0.116063E-07  0.121537E-07  0.127134E-07
  0.132856E-07  0.138700E-07  0.144668E-07  0.150758E-07  0.156972E-07
  0.163307E-07  0.169765E-07  0.176345E-07  0.183047E-07  0.189869E-07
  0.196812E-07  0.203874E-07  0.211056E-07  0.218355E-07  0.225771E-07
  0.233303E-07  0.240949E-07  0.248706E-07  0.256573E-07  0.264547E-07
  0.272625E-07  0.280804E-07  0.289080E-07  0.297449E-07  0.305907E-07
  0.314449E-07  0.323072E-07  0.331771E-07  0.340541E-07  0.349378E-07
  0.358278E-07  0.367235E-07  0.376248E-07  0.385310E-07  0.394419E-07
  0.403571E-07  0.412763E-07  0.421991E-07  0.431253E-07  0.440546E-07
  0.449867E-07  0.459214E-07  0.468584E-07  0.477976E-07  0.487388E-07

  0.000000E+00  0.000000E+00  0.265055E-11  0.359522E-10  0.815523E-10
  0.889300E-10  0.108162E-09  0.118845E-09  0.120764E-09  0.123759E-09
  0.129826E-09  0.140491E-09  0.170413E-09  0.215242E-09  0.271577E-09
  0.343301E-09  0.432094E-09  0.530814E-09  0.645514E-09  0.774638E-09
  0.916345E-09  0.107166E-08  0.124115E-08  0.142541E-08  0.162303E-08
  0.183464E-08  0.205932E-08  0.229774E-08  0.254971E-08  0.281515E-08
  0.309393E-08  0.338604E-08  0.369135E-08  0.400979E-08  0.434133E-08
  0.468586E-08  0.504335E-08  0.541375E-08  0.579702E-08  0.619309E-08
  0.660193E-08  0.702349E-08  0.745774E-08  0.790463E-08  0.836413E-08
  0.883621E-08  0.932084E-08  0.981800E-08  0.103277E-07  0.108498E-07
  0.113843E-07  0.119314E-07  0.124908E-07  0.130625E-07  0.136467E-07
  0.142432E-07  0.148520E-07  0.154731E-07  0.161065E-07  0.167521E-07
  0.174099E-07  0.180799E-07  0.187620E-07  0.194561E-07  0.201623E-07
  0.208803E-07  0.216102E-07  0.223518E-07  0.231049E-07  0.238694E-07
  0.246450E-07  0.254317E-07  0.262290E-07  0.270368E-07  0.278546E-07
  0.286822E-07  0.295190E-07  0.303648E-07  0.312190E-07  0.320813E-07
  0.329512E-07  0.338282E-07  0.347118E-07  0.356018E-07  0.364975E-07
  0.373987E-07  0.383050E-07  0.392159E-07  0.401311E-07  0.410502E-07
  0.419731E-07  0.428993E-07  0.438285E-07  0.447606E-07  0.456953E-07
  0.466323E-07  0.475715E-07  0.485127E-07  0.494556E-07  0.504001E-07

  0.000000E+00  0.000000E+00  0.118328E-10  0.118328E-10  0.118328E-10
  0.131615E-10  0.131615E-10  0.131615E-10  0.265080E-10  0.365435E-10
  0.582285E-10  0.907055E-10  0.145082E-09  0.211421E-09  0.286385E-09
  0.381149E-09  0.488066E-09  0.608419E-09  0.744433E-09  0.893887E-09
  0.105839E-08  0.123682E-08  0.142937E-08  0.163576E-08  0.185646E-08
  0.209082E-08  0.233920E-08  0.260119E-08  0.287677E-08  0.316580E-08
  0.346831E-08  0.378424E-08  0.411338E-08  0.445573E-08  0.481124E-08
  0.517983E-08  0.556141E-08  0.595596E-08  0.636339E-08  0.678366E-08
  0.721673E-08  0.766255E-08  0.812107E-08  0.859226E-08  0.907608E-08
  0.957250E-08  0.100815E-07  0.106030E-07  0.111370E-07  0.116835E-07
  0.122425E-07  0.128138E-07  0.133976E-07  0.139938E-07  0.146023E-07
  0.152231E-07  0.158562E-07  0.165016E-07  0.171592E-07  0.178290E-07
  0.185109E-07  0.192049E-07  0.199109E-07  0.206288E-07  0.213586E-07
  0.221000E-07  0.228531E-07  0.236175E-07  0.243931E-07  0.251797E-07
  0.259769E-07  0.267846E-07  0.276024E-07  0.284299E-07  0.292667E-07
  0.301125E-07  0.309667E-07  0.318289E-07  0.326988E-07  0.335757E-07
  0.344594E-07  0.353493E-07  0.362451E-07  0.371462E-07  0.380525E-07
  0.389633E-07  0.398785E-07  0.407977E-07  0.417205E-07  0.426467E-07
  0.435760E-07  0.445081E-07  0.454427E-07  0.463798E-07  0.473189E-07
  0.482601E-07  0.492030E-07  0.501475E-07  0.510935E-07  0.520409E-07

  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.382203E-11  0.958583E-11  0.252813E-10  0.462259E-10
  0.873891E-10  0.142538E-09  0.214585E-09  0.298732E-09  0.397889E-09
  0.510650E-09  0.638787E-09  0.781470E-09  0.938551E-09  0.111063E-08
  0.129679E-08  0.149792E-08  0.171289E-08  0.194232E-08  0.218595E-08
  0.244350E-08  0.271508E-08  0.300042E-08  0.329946E-08  0.361211E-08
  0.393836E-08  0.427800E-08  0.463101E-08  0.499732E-08  0.537680E-08
  0.576941E-08  0.617508E-08  0.659375E-08  0.702535E-08  0.746982E-08
  0.792713E-08  0.839721E-08  0.888001E-08  0.937550E-08  0.988364E-08
  0.104044E-07  0.109377E-07  0.114836E-07  0.120419E-07  0.126128E-07
  0.131961E-07  0.137918E-07  0.143999E-07  0.150204E-07  0.156532E-07
  0.162983E-07  0.169556E-07  0.176252E-07  0.183069E-07  0.190007E-07
  0.197065E-07  0.204243E-07  0.211539E-07  0.218952E-07  0.226481E-07
  0.234124E-07  0.241879E-07  0.249744E-07  0.257716E-07  0.265793E-07
  0.273970E-07  0.282244E-07  0.290612E-07  0.299069E-07  0.307611E-07
  0.316233E-07  0.324931E-07  0.333700E-07  0.342536E-07  0.351435E-07
  0.360393E-07  0.369404E-07  0.378466E-07  0.387575E-07  0.396727E-07
  0.405918E-07  0.415146E-07  0.424408E-07  0.433701E-07  0.443022E-07
  0.452368E-07  0.461738E-07  0.471130E-07  0.480541E-07  0.489970E-07
  0.499416E-07  0.508876E-07  0.518349E-07  0.527834E-07  0.537331E-07

  0.000000E+00  0.000000E+00  0.750338E-11  0.750338E-11  0.750338E-11
  0.127253E-10  0.158036E-10  0.328880E-10  0.617445E-10  0.106747E-09
  0.166151E-09  0.237220E-09  0.327686E-09  0.431993E-09  0.550947E-09
  0.684979E-09  0.833542E-09  0.997979E-09  0.117636E-08  0.136998E-08
  0.157839E-08  0.180162E-08  0.203945E-08  0.229163E-08  0.255814E-08
  0.283877E-08  0.313348E-08  0.344219E-08  0.376469E-08  0.410096E-08
  0.445085E-08  0.481428E-08  0.519114E-08  0.558136E-08  0.598482E-08
  0.640148E-08  0.683124E-08  0.727404E-08  0.772980E-08  0.819848E-08
  0.868000E-08  0.917433E-08  0.968141E-08  0.102012E-07  0.107336E-07
  0.112787E-07  0.118364E-07  0.124066E-07  0.129893E-07  0.135844E-07
  0.141921E-07  0.148121E-07  0.154445E-07  0.160892E-07  0.167462E-07
  0.174155E-07  0.180969E-07  0.187905E-07  0.194961E-07  0.202136E-07
  0.209430E-07  0.216842E-07  0.224370E-07  0.232011E-07  0.239765E-07
  0.247629E-07  0.255600E-07  0.263676E-07  0.271852E-07  0.280126E-07
  0.288493E-07  0.296949E-07  0.305490E-07  0.314112E-07  0.322810E-07
  0.331579E-07  0.340415E-07  0.349313E-07  0.358270E-07  0.367282E-07
  0.376344E-07  0.385452E-07  0.394604E-07  0.403795E-07  0.413023E-07
  0.422285E-07  0.431577E-07  0.440898E-07  0.450244E-07  0.459615E-07
  0.469006E-07  0.478417E-07  0.487846E-07  0.497292E-07  0.506752E-07
  0.516225E-07  0.525710E-07  0.535206E-07  0.544713E-07  0.554227E-07

  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.428514E-11  0.243746E-10  0.502190E-10  0.954660E-10  0.155874E-09
  0.232266E-09  0.324704E-09  0.433574E-09  0.556976E-09  0.696064E-09
  0.850274E-09  0.102016E-08  0.120575E-08  0.140629E-08  0.162208E-08
  0.185258E-08  0.209810E-08  0.235837E-08  0.263323E-08  0.292260E-08
  0.322632E-08  0.354428E-08  0.387636E-08  0.422238E-08  0.458225E-08
  0.495585E-08  0.534305E-08  0.574376E-08  0.615789E-08  0.658534E-08
  0.702603E-08  0.747986E-08  0.794678E-08  0.842671E-08  0.891957E-08
  0.942532E-08  0.994389E-08  0.104752E-07  0.110193E-07  0.115760E-07
  0.121454E-07  0.127274E-07  0.133219E-07  0.139289E-07  0.145483E-07
  0.151802E-07  0.158245E-07  0.164811E-07  0.171500E-07  0.178310E-07
  0.185243E-07  0.192296E-07  0.199469E-07  0.206761E-07  0.214171E-07
  0.221696E-07  0.229337E-07  0.237089E-07  0.244952E-07  0.252921E-07
  0.260996E-07  0.269171E-07  0.277444E-07  0.285810E-07  0.294266E-07
  0.302806E-07  0.311427E-07  0.320125E-07  0.328893E-07  0.337729E-07
  0.346627E-07  0.355584E-07  0.364595E-07  0.373656E-07  0.382765E-07
  0.391916E-07  0.401107E-07  0.410335E-07  0.419597E-07  0.428889E-07
  0.438210E-07  0.447556E-07  0.456926E-07  0.466318E-07  0.475729E-07
  0.485158E-07  0.494603E-07  0.504063E-07  0.513536E-07  0.523021E-07
  0.532517E-07  0.542024E-07  0.551538E-07  0.561061E-07  0.570592E-07

  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.142644E-11
  0.168249E-10  0.447823E-10  0.885339E-10  0.150765E-09  0.229024E-09
  0.323278E-09  0.433466E-09  0.560853E-09  0.704405E-09  0.863709E-09
  0.103876E-08  0.122939E-08  0.143574E-08  0.165782E-08  0.189519E-08
  0.214791E-08  0.241564E-08  0.269841E-08  0.299610E-08  0.330844E-08
  0.363526E-08  0.397648E-08  0.433192E-08  0.470143E-08  0.508489E-08
  0.548216E-08  0.589314E-08  0.631771E-08  0.675576E-08  0.720718E-08
  0.767190E-08  0.814982E-08  0.864085E-08  0.914493E-08  0.966199E-08
  0.101920E-07  0.107348E-07  0.112904E-07  0.118587E-07  0.124397E-07
  0.130333E-07  0.136396E-07  0.142583E-07  0.148896E-07  0.155333E-07
  0.161893E-07  0.168577E-07  0.175384E-07  0.182313E-07  0.189362E-07
  0.196532E-07  0.203821E-07  0.211228E-07  0.218752E-07  0.226390E-07
  0.234140E-07  0.242001E-07  0.249969E-07  0.258042E-07  0.266216E-07
  0.274488E-07  0.282853E-07  0.291308E-07  0.299848E-07  0.308468E-07
  0.317165E-07  0.325933E-07  0.334768E-07  0.343666E-07  0.352622E-07
  0.361633E-07  0.370694E-07  0.379802E-07  0.388953E-07  0.398144E-07
  0.407372E-07  0.416633E-07  0.425925E-07  0.435245E-07  0.444592E-07
  0.453962E-07  0.463353E-07  0.472764E-07  0.482193E-07  0.491638E-07
  0.501098E-07  0.510571E-07  0.520056E-07  0.529553E-07  0.539059E-07
  0.548573E-07  0.558096E-07  0.567626E-07  0.577163E-07  0.586706E-07

  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.464559E-11
  0.281007E-10  0.719945E-10  0.134867E-09  0.214536E-09  0.310816E-09
  0.422907E-09  0.552942E-09  0.699421E-09  0.862356E-09  0.104159E-08
  0.123720E-08  0.144889E-08  0.167653E-08  0.191994E-08  0.217921E-08
  0.245401E-08  0.274416E-08  0.304956E-08  0.336998E-08  0.370523E-08
  0.405515E-08  0.441961E-08  0.479842E-08  0.519142E-08  0.559847E-08
  0.601944E-08  0.645419E-08  0.690261E-08  0.736457E-08  0.783997E-08
  0.832872E-08  0.883071E-08  0.934586E-08  0.987409E-08  0.104153E-07
  0.109695E-07  0.115365E-07  0.121163E-07  0.127089E-07  0.133142E-07
  0.139320E-07  0.145625E-07  0.152054E-07  0.158609E-07  0.165287E-07
  0.172088E-07  0.179011E-07  0.186057E-07  0.193223E-07  0.200508E-07
  0.207912E-07  0.215432E-07  0.223068E-07  0.230816E-07  0.238674E-07
  0.246641E-07  0.254712E-07  0.262885E-07  0.271155E-07  0.279519E-07
  0.287973E-07  0.296511E-07  0.305131E-07  0.313826E-07  0.322594E-07
  0.331428E-07  0.340325E-07  0.349281E-07  0.358291E-07  0.367352E-07
  0.376460E-07  0.385611E-07  0.394801E-07  0.404029E-07  0.413290E-07
  0.422582E-07  0.431902E-07  0.441248E-07  0.450618E-07  0.460009E-07
  0.469420E-07  0.478849E-07  0.488294E-07  0.497754E-07  0.507227E-07
  0.516712E-07  0.526208E-07  0.535714E-07  0.545229E-07  0.554752E-07
  0.564282E-07  0.573819E-07  0.583361E-07  0.592909E-07  0.602461E-07

  0.000000E+00  0.000000E+00  0.000000E+00  0.778346E-11  0.297933E-10
  0.789125E-10  0.141659E-09  0.220679E-09  0.318483E-09  0.433440E-09
  0.565172E-09  0.714113E-09  0.879715E-09  0.106243E-08  0.126177E-08
  0.147768E-08  0.171020E-08  0.195901E-08  0.222404E-08  0.250512E-08
  0.280207E-08  0.311459E-08  0.344254E-08  0.378573E-08  0.414392E-08
  0.451696E-08  0.490466E-08  0.530684E-08  0.572334E-08  0.615399E-08
  0.659865E-08  0.705717E-08  0.752943E-08  0.801531E-08  0.851468E-08
  0.902745E-08  0.955351E-08  0.100928E-07  0.106451E-07  0.112105E-07
  0.117889E-07  0.123801E-07  0.129841E-07  0.136009E-07  0.142303E-07
  0.148723E-07  0.155269E-07  0.161940E-07  0.168734E-07  0.175652E-07
  0.182692E-07  0.189852E-07  0.197133E-07  0.204533E-07  0.212050E-07
  0.219682E-07  0.227427E-07  0.235283E-07  0.243247E-07  0.251316E-07
  0.259486E-07  0.267755E-07  0.276117E-07  0.284570E-07  0.293107E-07
  0.301725E-07  0.310420E-07  0.319186E-07  0.328020E-07  0.336916E-07
  0.345872E-07  0.354881E-07  0.363942E-07  0.373049E-07  0.382199E-07
  0.391389E-07  0.400616E-07  0.409877E-07  0.419169E-07  0.428489E-07
  0.437835E-07  0.447205E-07  0.456596E-07  0.466007E-07  0.475435E-07
  0.484880E-07  0.494340E-07  0.503813E-07  0.513298E-07  0.522794E-07
  0.532300E-07  0.541814E-07  0.551337E-07  0.560867E-07  0.570404E-07
  0.579946E-07  0.589494E-07  0.599047E-07  0.608603E-07  0.618164E-07

  0.000000E+00  0.000000E+00  0.000000E+00  0.819020E-11  0.469811E-10
  0.106170E-09  0.184327E-09  0.281052E-09  0.396007E-09  0.528415E-09
  0.678542E-09  0.846364E-09  0.103136E-08  0.123363E-08  0.145320E-08
  0.168973E-08  0.194311E-08  0.221323E-08  0.249988E-08  0.280283E-08
  0.312181E-08  0.345670E-08  0.380722E-08  0.417315E-08  0.455429E-08
  0.495043E-08  0.536137E-08  0.578691E-08  0.622689E-08  0.668114E-08
  0.714948E-08  0.763177E-08  0.812788E-08  0.863766E-08  0.916099E-08
  0.969777E-08  0.102479E-07  0.108112E-07  0.113877E-07  0.119772E-07
  0.125797E-07  0.131951E-07  0.138232E-07  0.144641E-07  0.151177E-07
  0.157838E-07  0.164624E-07  0.171534E-07  0.178566E-07  0.185721E-07
  0.192996E-07  0.200391E-07  0.207903E-07  0.215530E-07  0.223272E-07
  0.231124E-07  0.239085E-07  0.247152E-07  0.255320E-07  0.263586E-07
  0.271946E-07  0.280397E-07  0.288933E-07  0.297550E-07  0.306243E-07
  0.315008E-07  0.323841E-07  0.332736E-07  0.341691E-07  0.350700E-07
  0.359759E-07  0.368866E-07  0.378016E-07  0.387206E-07  0.396432E-07
  0.405693E-07  0.414984E-07  0.424304E-07  0.433649E-07  0.443019E-07
  0.452410E-07  0.461820E-07  0.471249E-07  0.480694E-07  0.490153E-07
  0.499626E-07  0.509111E-07  0.518607E-07  0.528113E-07  0.537627E-07
  0.547150E-07  0.556680E-07  0.566217E-07  0.575759E-07  0.585307E-07
  0.594859E-07  0.604416E-07  0.613977E-07  0.623541E-07  0.633108E-07

  0.000000E+00  0.000000E+00  0.200800E-11  0.270607E-10  0.798310E-10
  0.155581E-09  0.250770E-09  0.364931E-09  0.497135E-09  0.647651E-09
  0.816138E-09  0.100248E-08  0.120664E-08  0.142865E-08  0.166824E-08
  0.192529E-08  0.219959E-08  0.249099E-08  0.279920E-08  0.312398E-08
  0.346509E-08  0.382230E-08  0.419539E-08  0.458407E-08  0.498815E-08
  0.540739E-08  0.584157E-08  0.629048E-08  0.675395E-08  0.723178E-08
  0.772380E-08  0.822986E-08  0.874979E-08  0.928347E-08  0.983076E-08
  0.103915E-07  0.109657E-07  0.115531E-07  0.121536E-07  0.127672E-07
  0.133938E-07  0.140333E-07  0.146855E-07  0.153504E-07  0.160279E-07
  0.167180E-07  0.174203E-07  0.181350E-07  0.188618E-07  0.196006E-07
  0.203512E-07  0.211135E-07  0.218872E-07  0.226720E-07  0.234677E-07
  0.242740E-07  0.250905E-07  0.259168E-07  0.267526E-07  0.275974E-07
  0.284508E-07  0.293123E-07  0.301815E-07  0.310579E-07  0.319410E-07
  0.328304E-07  0.337258E-07  0.346266E-07  0.355325E-07  0.364431E-07
  0.373580E-07  0.382769E-07  0.391995E-07  0.401255E-07  0.410546E-07
  0.419865E-07  0.429211E-07  0.438580E-07  0.447970E-07  0.457381E-07
  0.466809E-07  0.476254E-07  0.485713E-07  0.495186E-07  0.504671E-07
  0.514166E-07  0.523672E-07  0.533187E-07  0.542709E-07  0.552239E-07
  0.561776E-07  0.571318E-07  0.580866E-07  0.590418E-07  0.599975E-07
  0.609536E-07  0.619100E-07  0.628667E-07  0.638237E-07  0.647809E-07

  0.000000E+00  0.000000E+00  0.813878E-11  0.517251E-10  0.120410E-09
  0.212918E-09  0.325246E-09  0.456321E-09  0.606222E-09  0.774515E-09
  0.961313E-09  0.116654E-08  0.139004E-08  0.163174E-08  0.189146E-08
  0.216907E-08  0.246428E-08  0.277688E-08  0.310660E-08  0.345321E-08
  0.381644E-08  0.419600E-08  0.459164E-08  0.500308E-08  0.543009E-08
  0.587242E-08  0.632983E-08  0.680212E-08  0.728906E-08  0.779048E-08
  0.830617E-08  0.883598E-08  0.937974E-08  0.993729E-08  0.105085E-07
  0.110932E-07  0.116914E-07  0.123028E-07  0.129274E-07  0.135650E-07
  0.142156E-07  0.148791E-07  0.155552E-07  0.162440E-07  0.169453E-07
  0.176590E-07  0.183849E-07  0.191229E-07  0.198727E-07  0.206343E-07
  0.214074E-07  0.221917E-07  0.229869E-07  0.237927E-07  0.246089E-07
  0.254349E-07  0.262703E-07  0.271149E-07  0.279680E-07  0.288293E-07
  0.296982E-07  0.305744E-07  0.314574E-07  0.323467E-07  0.332419E-07
  0.341426E-07  0.350484E-07  0.359589E-07  0.368737E-07  0.377925E-07
  0.387151E-07  0.396410E-07  0.405701E-07  0.415019E-07  0.424364E-07
  0.433733E-07  0.443124E-07  0.452534E-07  0.461962E-07  0.471406E-07
  0.480865E-07  0.490338E-07  0.499822E-07  0.509318E-07  0.518823E-07
  0.528338E-07  0.537860E-07  0.547390E-07  0.556927E-07  0.566469E-07
  0.576017E-07  0.585569E-07  0.595126E-07  0.604686E-07  0.614250E-07
  0.623817E-07  0.633387E-07  0.642959E-07  0.652533E-07  0.662110E-07

  0.000000E+00  0.000000E+00  0.196641E-10  0.787475E-10  0.165344E-09
  0.273566E-09  0.402142E-09  0.550362E-09  0.717674E-09  0.904002E-09
  0.110927E-08  0.133327E-08  0.157601E-08  0.183741E-08  0.211725E-08
  0.241533E-08  0.273142E-08  0.306527E-08  0.341655E-08  0.378501E-08
  0.417033E-08  0.457223E-08  0.499042E-08  0.542462E-08  0.587456E-08
  0.633997E-08  0.682062E-08  0.731626E-08  0.782668E-08  0.835166E-08
  0.889102E-08  0.944456E-08  0.100121E-07  0.105935E-07  0.111886E-07
  0.117973E-07  0.124194E-07  0.130548E-07  0.137033E-07  0.143649E-07
  0.150393E-07  0.157266E-07  0.164265E-07  0.171389E-07  0.178637E-07
  0.186006E-07  0.193496E-07  0.201103E-07  0.208827E-07  0.216663E-07
  0.224609E-07  0.232662E-07  0.240818E-07  0.249073E-07  0.257424E-07
  0.265866E-07  0.274394E-07  0.283004E-07  0.291691E-07  0.300451E-07
  0.309279E-07  0.318170E-07  0.327120E-07  0.336126E-07  0.345182E-07
  0.354286E-07  0.363433E-07  0.372621E-07  0.381845E-07  0.391104E-07
  0.400394E-07  0.409712E-07  0.419056E-07  0.428425E-07  0.437814E-07
  0.447224E-07  0.456652E-07  0.466096E-07  0.475555E-07  0.485027E-07
  0.494512E-07  0.504007E-07  0.513512E-07  0.523027E-07  0.532549E-07
  0.542079E-07  0.551615E-07  0.561157E-07  0.570705E-07  0.580257E-07
  0.589814E-07  0.599374E-07  0.608938E-07  0.618505E-07  0.628075E-07
  0.637647E-07  0.647222E-07  0.656798E-07  0.666376E-07  0.675956E-07

  0.000000E+00  0.000000E+00  0.355375E-10  0.110969E-09  0.213418E-09
