 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.49766E-11 0.51836E-11 0.53891E-11
 0.55929E-11 0.57945E-11 0.59933E-11 0.61887E-11 0.63799E-11
 0.65661E-11 0.67462E-11 0.69189E-11 0.70831E-11 0.72375E-11
 0.73807E-11 0.75119E-11 0.76304E-11 0.77360E-11 0.78289E-11
 0.79097E-11 0.79793E-11 0.80388E-11 0.80892E-11 0.81317E-11
 0.81672E-11 0.81968E-11 0.82213E-11 0.82414E-11 0.82580E-11
 0.82715E-11 0.82825E-11 0.82915E-11 0.82987E-11 0.83046E-11
 0.83093E-11 0.83131E-11 0.83161E-11 0.83185E-11 0.83205E-11
 0.83220E-11 0.83233E-11 0.83243E-11 0.83251E-11 0.83257E-11
 0.83262E-11 0.83266E-11 0.83269E-11 0.83272E-11 0.83274E-11
 0.83275E-11 0.83276E-11 0.83277E-11 0.83278E-11 0.83279E-11
 0.83279E-11 0.83280E-11 0.83280E-11 0.83280E-11 0.83281E-11
 0.83281E-11 0.83281E-11 0.83281E-11 0.83281E-11 0.83281E-11
 0.83281E-11 0.83281E-11 0.83281E-11 0.83281E-11 0.83281E-11
 0.83281E-11 0.83281E-11 0.83281E-11 0.83281E-11 0.83281E-11
 0.83281E-11 0.83281E-11 0.83281E-11 0.83281E-11 0.83281E-11
 0.83281E-11 0.83281E-11 0.83281E-11 0.83281E-11 0.83281E-11
 0.83281E-11 0.83281E-11 0.83281E-11 0.83281E-11 0.83281E-11
 0.83281E-11 0.83281E-11 0.83281E-11 0.83281E-11 0.83281E-11
 0.83281E-11 0.83281E-11 0.83281E-11 0.83281E-11 0.83281E-11
 0.83281E-11 0.83281E-11 0.83281E-11 0.83281E-11 0.83281E-11
 0.83281E-11 0.83281E-11 0.83281E-11 0.83281E-11 0.83281E-11
 0.83281E-11 0.83281E-11 0.83281E-11 0.83281E-11 0.83281E-11
 0.83281E-11

 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.50978E-12 0.13621E-09
 0.55599E-09 0.12942E-08 0.23643E-08 0.37680E-08 0.54998E-08
 0.75493E-08 0.98800E-08 0.12484E-07 0.15339E-07 0.18421E-07
 0.21704E-07 0.25149E-07 0.28741E-07 0.32449E-07 0.36246E-07
 0.40105E-07 0.43996E-07 0.47892E-07 0.51765E-07 0.55586E-07
 0.59328E-07 0.62946E-07 0.66433E-07 0.69770E-07 0.72938E-07
 0.75926E-07 0.78671E-07 0.81217E-07 0.83563E-07 0.85712E-07
 0.87669E-07 0.89441E-07 0.91038E-07 0.92470E-07 0.93750E-07
 0.94887E-07 0.95896E-07 0.96786E-07 0.97569E-07 0.98256E-07
 0.98857E-07 0.99381E-07 0.99837E-07 0.10023E-06 0.10058E-06
 0.10087E-06 0.10113E-06 0.10135E-06 0.10153E-06 0.10170E-06
 0.10183E-06 0.10195E-06 0.10205E-06 0.10214E-06 0.10221E-06
 0.10227E-06 0.10232E-06 0.10237E-06 0.10241E-06 0.10244E-06
 0.10246E-06 0.10249E-06 0.10250E-06 0.10252E-06 0.10253E-06
 0.10254E-06 0.10255E-06 0.10256E-06 0.10257E-06 0.10257E-06
 0.10258E-06 0.10258E-06 0.10259E-06 0.10259E-06 0.10259E-06
 0.10259E-06 0.10259E-06 0.10259E-06 0.10260E-06 0.10260E-06
 0.10260E-06 0.10260E-06 0.10260E-06 0.10260E-06 0.10260E-06
 0.10260E-06 0.10260E-06 0.10260E-06 0.10260E-06 0.10260E-06
 0.10260E-06 0.10260E-06 0.10260E-06 0.10260E-06 0.10260E-06
 0.10260E-06 0.10260E-06 0.10260E-06 0.10260E-06 0.10260E-06
 0.10260E-06 0.10260E-06 0.10260E-06 0.10260E-06 0.10260E-06
 0.10260E-06 0.10260E-06 0.10260E-06 0.10260E-06 0.10260E-06
 0.10260E-06

 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.96261E-10 0.61844E-09 0.10671E-08
 0.14232E-08 0.16952E-08 0.18957E-08 0.20372E-08 0.21309E-08
 0.21866E-08 0.22127E-08 0.22160E-08 0.22022E-08 0.21761E-08
 0.21412E-08 0.21007E-08 0.20570E-08 0.20119E-08 0.19669E-08
 0.19232E-08 0.18817E-08 0.18430E-08 0.18077E-08 0.17760E-08
 0.17484E-08 0.17248E-08 0.17055E-08 0.16903E-08 0.16794E-08
 0.16725E-08 0.16696E-08 0.16705E-08 0.16750E-08 0.16830E-08
 0.16942E-08 0.17084E-08 0.17256E-08 0.17454E-08 0.17676E-08
 0.17923E-08 0.18191E-08 0.18480E-08 0.18789E-08 0.19116E-08
 0.19461E-08 0.19823E-08 0.20201E-08 0.20594E-08 0.21003E-08
 0.21427E-08 0.21865E-08 0.22318E-08 0.22785E-08 0.23267E-08
 0.23763E-08 0.24273E-08 0.24799E-08 0.25339E-08 0.25894E-08
 0.26464E-08 0.27051E-08 0.27653E-08 0.28271E-08 0.28906E-08
 0.29559E-08 0.30229E-08 0.30917E-08 0.31624E-08 0.32350E-08
 0.33097E-08 0.33863E-08 0.34651E-08 0.35461E-08 0.36293E-08
 0.37149E-08 0.38028E-08 0.38933E-08 0.39863E-08 0.40821E-08
 0.41805E-08 0.42819E-08 0.43862E-08 0.44936E-08 0.46042E-08
 0.47182E-08 0.48355E-08 0.49564E-08 0.50810E-08 0.52095E-08
 0.53420E-08 0.54786E-08 0.56195E-08 0.57649E-08 0.59149E-08
 0.60698E-08 0.62298E-08 0.63950E-08 0.65656E-08 0.67420E-08
 0.69243E-08

 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.34334E-08 0.35509E-07 0.66557E-07 0.92987E-07 0.11463E-06
 0.13100E-06 0.14056E-06 0.14461E-06 0.14442E-06 0.14104E-06
 0.13533E-06 0.12800E-06 0.11962E-06 0.11067E-06 0.10149E-06
 0.92369E-07 0.83502E-07 0.75036E-07 0.67067E-07 0.59653E-07
 0.52825E-07 0.46589E-07 0.40936E-07 0.35846E-07 0.31289E-07
 0.27230E-07 0.23631E-07 0.20455E-07 0.17663E-07 0.15216E-07
 0.13080E-07 0.11221E-07 0.96073E-08 0.82105E-08 0.70045E-08
 0.59656E-08 0.50727E-08 0.43069E-08 0.36514E-08 0.30914E-08
 0.26137E-08 0.22071E-08 0.18614E-08 0.15681E-08 0.13194E-08
 0.11090E-08 0.93119E-09 0.78108E-09 0.65454E-09 0.54798E-09
 0.45836E-09 0.38306E-09 0.31985E-09 0.26686E-09 0.22248E-09
 0.18533E-09 0.15427E-09 0.12832E-09 0.10667E-09 0.88605E-10
 0.73553E-10 0.61019E-10 0.50590E-10 0.41918E-10 0.34712E-10
 0.28729E-10 0.23764E-10 0.19646E-10 0.16233E-10 0.13407E-10
 0.11067E-10 0.91305E-11 0.75288E-11 0.62046E-11 0.51105E-11
 0.42070E-11 0.34613E-11 0.28463E-11 0.23393E-11 0.19216E-11
 0.15776E-11 0.12945E-11 0.10616E-11 0.87018E-12 0.71289E-12
 0.58373E-12 0.47772E-12 0.39077E-12 0.31948E-12 0.26108E-12
 0.21325E-12 0.17411E-12 0.14208E-12 0.11590E-12 0.94501E-13
 0.77023E-13 0.62752E-13 0.51107E-13 0.41607E-13 0.33860E-13
 0.27547E-13 0.22403E-13 0.18214E-13 0.14803E-13 0.12027E-13
 0.97692E-14 0.79327E-14 0.64397E-14 0.52262E-14 0.42402E-14
 0.34394E-14 0.27891E-14 0.22612E-14 0.18328E-14 0.14852E-14
 0.12033E-14

 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.34334E-08 0.35509E-07 0.66562E-07 0.92993E-07 0.11477E-06
 0.13156E-06 0.14186E-06 0.14698E-06 0.14820E-06 0.14655E-06
 0.14289E-06 0.13789E-06 0.13212E-06 0.12601E-06 0.11992E-06
 0.11408E-06 0.10866E-06 0.10388E-06 0.10014E-06 0.96974E-07
 0.94360E-07 0.92288E-07 0.90732E-07 0.89656E-07 0.89013E-07
 0.88752E-07 0.88798E-07 0.89112E-07 0.89643E-07 0.90339E-07
 0.91156E-07 0.92001E-07 0.92890E-07 0.93794E-07 0.94692E-07
 0.95566E-07 0.96404E-07 0.97196E-07 0.97938E-07 0.98625E-07
 0.99258E-07 0.99836E-07 0.10036E-06 0.10084E-06 0.10126E-06
 0.10165E-06 0.10199E-06 0.10230E-06 0.10257E-06 0.10281E-06
 0.10303E-06 0.10323E-06 0.10340E-06 0.10355E-06 0.10369E-06
 0.10382E-06 0.10393E-06 0.10404E-06 0.10413E-06 0.10422E-06
 0.10430E-06 0.10438E-06 0.10445E-06 0.10452E-06 0.10458E-06
 0.10464E-06 0.10470E-06 0.10476E-06 0.10482E-06 0.10488E-06
 0.10494E-06 0.10500E-06 0.10506E-06 0.10512E-06 0.10518E-06
 0.10524E-06 0.10530E-06 0.10536E-06 0.10543E-06 0.10549E-06
 0.10556E-06 0.10563E-06 0.10570E-06 0.10577E-06 0.10584E-06
