  0.382258E-07  0.389436E-07  0.396624E-07  0.403822E-07  0.411029E-07
  0.418244E-07  0.425466E-07  0.432694E-07  0.439928E-07  0.447168E-07

  0.000000E+00  0.665320E-10  0.729126E-10  0.767746E-10  0.997752E-10
  0.136724E-09  0.185802E-09  0.246231E-09  0.320017E-09  0.405670E-09
  0.503598E-09  0.614779E-09  0.737504E-09  0.872336E-09  0.101969E-08
  0.117864E-08  0.134975E-08  0.153284E-08  0.172769E-08  0.193415E-08
  0.215205E-08  0.238126E-08  0.262161E-08  0.287306E-08  0.313531E-08
  0.340832E-08  0.369195E-08  0.398605E-08  0.429050E-08  0.460520E-08
  0.493003E-08  0.526489E-08  0.560967E-08  0.596431E-08  0.632870E-08
  0.670277E-08  0.708646E-08  0.747969E-08  0.788240E-08  0.829453E-08
  0.871603E-08  0.914685E-08  0.958694E-08  0.100363E-07  0.104948E-07
  0.109624E-07  0.114392E-07  0.119250E-07  0.124198E-07  0.129236E-07
  0.134364E-07  0.139581E-07  0.144885E-07  0.150278E-07  0.155758E-07
  0.161324E-07  0.166976E-07  0.172712E-07  0.178531E-07  0.184432E-07
  0.190413E-07  0.196473E-07  0.202608E-07  0.208817E-07  0.215098E-07
  0.221447E-07  0.227861E-07  0.234338E-07  0.240875E-07  0.247469E-07
  0.254115E-07  0.260812E-07  0.267556E-07  0.274344E-07  0.281174E-07
  0.288042E-07  0.294945E-07  0.301882E-07  0.308849E-07  0.315845E-07
  0.322867E-07  0.329913E-07  0.336981E-07  0.344069E-07  0.351176E-07
  0.358300E-07  0.365439E-07  0.372592E-07  0.379758E-07  0.386936E-07
  0.394125E-07  0.401323E-07  0.408530E-07  0.415744E-07  0.422966E-07
  0.430195E-07  0.437429E-07  0.444668E-07  0.451912E-07  0.459161E-07

  0.000000E+00  0.265097E-10  0.383770E-10  0.481085E-10  0.814682E-10
  0.127990E-09  0.186874E-09  0.260954E-09  0.346314E-09  0.444806E-09
  0.555769E-09  0.679871E-09  0.816800E-09  0.965875E-09  0.112740E-08
  0.130128E-08  0.148771E-08  0.168605E-08  0.189645E-08  0.211863E-08
  0.235248E-08  0.259782E-08  0.285446E-08  0.312230E-08  0.340113E-08
  0.369081E-08  0.399121E-08  0.430219E-08  0.462360E-08  0.495534E-08
  0.529728E-08  0.564930E-08  0.601131E-08  0.638321E-08  0.676492E-08
  0.715635E-08  0.755741E-08  0.796805E-08  0.838819E-08  0.881778E-08
  0.925675E-08  0.970505E-08  0.101626E-07  0.106294E-07  0.111054E-07
  0.115906E-07  0.120848E-07  0.125880E-07  0.131003E-07  0.136215E-07
  0.141516E-07  0.146905E-07  0.152381E-07  0.157944E-07  0.163593E-07
  0.169327E-07  0.175144E-07  0.181043E-07  0.187022E-07  0.193080E-07
  0.199213E-07  0.205421E-07  0.211701E-07  0.218049E-07  0.224462E-07
  0.230939E-07  0.237475E-07  0.244067E-07  0.250714E-07  0.257410E-07
  0.264153E-07  0.270941E-07  0.277770E-07  0.284638E-07  0.291541E-07
  0.298477E-07  0.305444E-07  0.312440E-07  0.319462E-07  0.326507E-07
  0.333575E-07  0.340663E-07  0.347770E-07  0.354894E-07  0.362033E-07
  0.369186E-07  0.376352E-07  0.383530E-07  0.390719E-07  0.397917E-07
  0.405123E-07  0.412338E-07  0.419560E-07  0.426788E-07  0.434022E-07
  0.441262E-07  0.448506E-07  0.455754E-07  0.463007E-07  0.470262E-07

  0.000000E+00  0.106438E-10  0.165174E-10  0.371278E-10  0.784326E-10
  0.135968E-09  0.208183E-09  0.293359E-09  0.391273E-09  0.502644E-09
  0.627307E-09  0.764560E-09  0.915023E-09  0.107833E-08  0.125461E-08
  0.144346E-08  0.164480E-08  0.185851E-08  0.208447E-08  0.232243E-08
  0.257226E-08  0.283372E-08  0.310668E-08  0.339094E-08  0.368635E-08
  0.399272E-08  0.430991E-08  0.463776E-08  0.497614E-08  0.532491E-08
  0.568395E-08  0.605314E-08  0.643236E-08  0.682153E-08  0.722055E-08
  0.762931E-08  0.804776E-08  0.847580E-08  0.891336E-08  0.936039E-08
  0.981681E-08  0.102826E-07  0.107576E-07  0.112419E-07  0.117353E-07
  0.122379E-07  0.127495E-07  0.132701E-07  0.137996E-07  0.143381E-07
  0.148853E-07  0.154412E-07  0.160058E-07  0.165788E-07  0.171602E-07
  0.177498E-07  0.183475E-07  0.189531E-07  0.195663E-07  0.201869E-07
  0.208147E-07  0.214494E-07  0.220906E-07  0.227381E-07  0.233917E-07
  0.240508E-07  0.247154E-07  0.253849E-07  0.260592E-07  0.267379E-07
  0.274208E-07  0.281075E-07  0.287978E-07  0.294914E-07  0.301881E-07
  0.308876E-07  0.315897E-07  0.322943E-07  0.330010E-07  0.337098E-07
  0.344205E-07  0.351328E-07  0.358467E-07  0.365621E-07  0.372787E-07
  0.379964E-07  0.387153E-07  0.394351E-07  0.401557E-07  0.408772E-07
  0.415994E-07  0.423222E-07  0.430456E-07  0.437695E-07  0.444939E-07
  0.452188E-07  0.459440E-07  0.466696E-07  0.473954E-07  0.481216E-07

  0.000000E+00  0.796177E-11  0.182174E-10  0.530965E-10  0.106709E-09
  0.175650E-09  0.259851E-09  0.357139E-09  0.468053E-09  0.592448E-09
  0.729785E-09  0.881022E-09  0.104535E-08  0.122298E-08  0.141367E-08
  0.161729E-08  0.183370E-08  0.206278E-08  0.230427E-08  0.255801E-08
  0.282380E-08  0.310138E-08  0.339062E-08  0.369132E-08  0.400327E-08
  0.432632E-08  0.466028E-08  0.500501E-08  0.536036E-08  0.572616E-08
  0.610231E-08  0.648866E-08  0.688510E-08  0.729153E-08  0.770784E-08
  0.813394E-08  0.856975E-08  0.901518E-08  0.947015E-08  0.993459E-08
  0.104084E-07  0.108916E-07  0.113841E-07  0.118857E-07  0.123965E-07
  0.129164E-07  0.134453E-07  0.139831E-07  0.145298E-07  0.150853E-07
  0.156494E-07  0.162220E-07  0.168031E-07  0.173924E-07  0.179898E-07
